,ap,asp,avalon,daylight,dfs,ecfp,estate,fcfp,kr,lingo,lstar,maccs,map4,mhfp,ph2,ph3,pubchem,rad2d,rdkit,tt
lstar,0.261671,0.42612700000000003,0.24323199999999998,0.234002,0.4227429999999999,0.472109,0.143114,0.372863,0.26877799999999996,0.289524,1.0,0.22978399999999996,0.40384,0.46716199999999997,0.029746000000000005,0.08626500000000001,0.24067599999999997,0.41598999999999997,0.23914000000000002,0.35581100000000004
maccs,0.26883100000000004,0.23562999999999998,0.31156300000000003,0.245754,0.230812,0.264475,0.226527,0.286488,0.282196,0.251379,0.22978399999999996,1.0,0.274852,0.274347,0.025060000000000002,0.063904,0.29859600000000003,0.26479,0.256247,0.23550299999999996
map4,0.39135099999999995,0.450587,0.31482,0.339784,0.401146,0.44879600000000003,0.189326,0.502584,0.370317,0.35753499999999994,0.40384,0.274852,1.0,0.5778810000000001,0.034874,0.088091,0.33947200000000005,0.387781,0.339741,0.396347
mhfp,0.290466,0.429255,0.31582200000000005,0.32763000000000003,0.40680599999999995,0.525422,0.195921,0.5973440000000001,0.3758349999999999,0.35603,0.46716199999999997,0.274347,0.5778810000000001,1.0,0.030691000000000003,0.089728,0.34427299999999994,0.44334300000000004,0.328371,0.40836000000000006
ph2,0.031814,0.030122000000000003,0.024813,0.024767,0.026222000000000002,0.029284000000000004,0.018564000000000004,0.034000999999999997,0.029924,0.028277000000000004,0.029746000000000005,0.025060000000000002,0.034874,0.030691000000000003,1.0,0.06445,0.026390999999999998,0.029016000000000004,0.023396000000000004,0.025624
ph3,0.06804600000000001,0.08791600000000001,0.075005,0.06711700000000001,0.08689900000000002,0.08465600000000002,0.044597000000000005,0.087949,0.073933,0.07639100000000001,0.08626500000000001,0.063904,0.088091,0.089728,0.06445,1.0,0.07117500000000002,0.090731,0.073022,0.077378
pubchem,0.266118,0.268533,0.33825199999999994,0.37693899999999997,0.26395799999999997,0.278113,0.23883500000000005,0.35074500000000003,0.34042799999999995,0.25783500000000004,0.24067599999999997,0.29859600000000003,0.33947200000000005,0.34427299999999994,0.026390999999999998,0.07117500000000002,1.0,0.277588,0.35765,0.269471
rad2d,0.24601399999999998,0.360092,0.2506110000000001,0.237319,0.3489590000000001,0.384693,0.14223,0.37295500000000004,0.28295299999999995,0.27998199999999995,0.41598999999999997,0.26479,0.387781,0.44334300000000004,0.029016000000000004,0.090731,0.277588,1.0,0.23878000000000002,0.323913
rdkit,0.24029800000000004,0.306982,0.381069,0.451111,0.31320699999999996,0.271753,0.18777000000000002,0.325305,0.331108,0.25485599999999997,0.23914000000000002,0.256247,0.339741,0.328371,0.023396000000000004,0.073022,0.35765,0.23878000000000002,1.0,0.281643
tt,0.291424,0.439852,0.28863700000000003,0.257816,0.46408900000000003,0.40711499999999995,0.160642,0.37534399999999996,0.291362,0.291946,0.35581100000000004,0.23550299999999996,0.396347,0.40836000000000006,0.025624,0.077378,0.269471,0.323913,0.281643,1.0
